"渠道","展示名称","配置 ID（保留）","实际 API model ID / 调用标识","固定版本 / 滚动别名","已核对具体版本 / 目录身份","核对日期","核对依据","ID 证据","范围 / 可选状态","说明"
"Replicate","recraft-v3","recraft-ai/recraft-v3","/v1/models/recraft-ai/recraft-v3/predictions","滚动别名","87f07fe1e218d8d593f782e352dfec495685c1f657259bf35bdb410d06612633","2026-09-21","https://replicate.com/recraft-ai/recraft-v3/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","recraft-v4-pro","recraft-ai/recraft-v4-pro","/v1/models/recraft-ai/recraft-v4-pro/predictions","滚动别名","46eb12c6e5d77aaefaecbf88641fafcf3abb50300c0fdf22183bc1a68b710bf1","2026-09-21","https://replicate.com/recraft-ai/recraft-v4-pro/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","recraft-v4.1","recraft-ai/recraft-v4.1","/v1/models/recraft-ai/recraft-v4.1/predictions","滚动别名","25f58e30cf2b1067f605985a6c5a97a5e6725246301a0d7888fba961adb2ad40","2026-09-21","https://replicate.com/recraft-ai/recraft-v4.1/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","riverflow-2.0-pro","sourceful/riverflow-2.0-pro","/v1/models/sourceful/riverflow-2.0-pro/predictions","滚动别名","88c404f8ec6f38b4766c142a919a84484572746beea4a1d0ec80f20a9712dc44","2026-09-21","https://replicate.com/sourceful/riverflow-2.0-pro/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","sdxl","stability-ai/sdxl","version=7762fd07cf82c948538e41f63f77d685e02b063e37e496e96eefd46c929f9bdc","固定版本","7762fd07cf82c948538e41f63f77d685e02b063e37e496e96eefd46c929f9bdc","2026-09-21","https://replicate.com/stability-ai/sdxl/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","平台请求固定 version 哈希；保留原调用版本，不因最新 schema 哈希不同而升级。"
"Replicate","stable-diffusion","stability-ai/stable-diffusion","version=ac732df83cea7fff18b8472768c88ad041fa750ff7682a21affe81863cbe77e4","固定版本","ac732df83cea7fff18b8472768c88ad041fa750ff7682a21affe81863cbe77e4","2026-09-21","https://replicate.com/stability-ai/stable-diffusion/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","平台请求固定 version 哈希；保留原调用版本，不因最新 schema 哈希不同而升级。"
"Replicate","stable-diffusion-3.5-large","stability-ai/stable-diffusion-3.5-large","/v1/models/stability-ai/stable-diffusion-3.5-large/predictions","滚动别名","ddecdc73e06cf5a24824597429c100089f844e4cae3e9fc2933dafa3e0628f61","2026-09-21","https://replicate.com/stability-ai/stable-diffusion-3.5-large/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","stable-diffusion-3.5-large-turbo","stability-ai/stable-diffusion-3.5-large-turbo","/v1/models/stability-ai/stable-diffusion-3.5-large-turbo/predictions","滚动别名","ae1775bdb9ed59a72a72387cdc1478d5d666a104ed69df1cdb4097ea36d44820","2026-09-21","https://replicate.com/stability-ai/stable-diffusion-3.5-large-turbo/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","stable-diffusion-3.5-medium","stability-ai/stable-diffusion-3.5-medium","/v1/models/stability-ai/stable-diffusion-3.5-medium/predictions","滚动别名","bf189a994d45672c96bfa54648fd96ce30dc6dd78abb11c9f582d1fcc459e2bb","2026-09-21","https://replicate.com/stability-ai/stable-diffusion-3.5-medium/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","hunyuan-image-3","tencent/hunyuan-image-3","/v1/models/tencent/hunyuan-image-3/predictions","滚动别名","0f508905969ff2c266bb8da89334adbce2b6288644585729ce0bce479fd5060a","2026-09-21","https://replicate.com/tencent/hunyuan-image-3/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","tstramer · material-diffusion","tstramer/material-diffusion","version=a42692c54c0f407f803a0a8a9066160976baedb77c91171a01730f9b0d7beeff","固定版本","a42692c54c0f407f803a0a8a9066160976baedb77c91171a01730f9b0d7beeff","2026-09-21","https://replicate.com/tstramer/material-diffusion/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","平台请求固定 version 哈希；保留原调用版本，不因最新 schema 哈希不同而升级。"
"Replicate","wan-2.7-image","wan-video/wan-2.7-image","/v1/models/wan-video/wan-2.7-image/predictions","滚动别名","ad9e03e9fbddb9fe14782bf07a1e635411b24545dc3f4da5e381469fd505c719","2026-09-21","https://replicate.com/wan-video/wan-2.7-image/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","wan-2.7-image-pro","wan-video/wan-2.7-image-pro","/v1/models/wan-video/wan-2.7-image-pro/predictions","滚动别名","6a96d280223e35a3db430d5bbb8061a77aa900c47ee2e8626ecfe0bdf5335cd2","2026-09-21","https://replicate.com/wan-video/wan-2.7-image-pro/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","Grok-imagine-image","xai/grok-imagine-image","/v1/models/xai/grok-imagine-image/predictions","滚动别名","03c092ecd60f8dab3fcb435fd6eff1d5edc1b3f9468cbbb1c6ff0bcfce6ff4a1","2026-09-21","https://replicate.com/xai/grok-imagine-image/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","Grok-imagine-image-2","xai/grok-imagine-image-2","/v1/models/xai/grok-imagine-image-2/predictions","滚动别名","3fae10cf4f7f9e7805047ac00b331b5d6b4e3c227c7789c6c047db0cf8a6ffab","2026-09-21","https://replicate.com/xai/grok-imagine-image-2/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","调用 versionless 模型端点；版本为本轮公开 schema 的 version.id，非请求固定版本。"
"Replicate","zsxkib · step1x-edit","zsxkib/step1x-edit","version=12b5a5a61e3419f792eb56cfc16eed046252740ebf5d470228f9b4cf2c861610","固定版本","12b5a5a61e3419f792eb56cfc16eed046252740ebf5d470228f9b4cf2c861610","2026-09-21","https://replicate.com/zsxkib/step1x-edit/api/schema ; https://replicate.com/docs/topics/models/versions","exact-id","静态可选","平台请求固定 version 哈希；保留原调用版本，不因最新 schema 哈希不同而升级。"
"Runware","Qwen-Image-Edit-2511","alibaba:qwen-image-edit@2511","alibaba:qwen-image-edit@2511","固定版本","2511","2026-09-22","https://runware.ai/docs/models/alibaba-qwen-image-edit-2511","exact-id","静态可选","型号版本明确；服务端构建与账户权限未验证。"
"Runware","Qwen-Image-2.0","alibaba:qwen-image@2.0","alibaba:qwen-image@2.0","固定性 / 对应版本待确认","alibaba:qwen-image@2.0","2026-09-22","https://runware.ai/docs/models/alibaba-qwen-image-2-0","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Qwen-Image-2.0-Pro","alibaba:qwen-image@2.0-pro","alibaba:qwen-image@2.0-pro","固定性 / 对应版本待确认","alibaba:qwen-image@2.0-pro","2026-09-22","https://runware.ai/docs/models/alibaba-qwen-image-2-0-pro","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Qwen-Image-2512","alibaba:qwen-image@2512","alibaba:qwen-image@2512","固定版本","2512","2026-09-22","https://runware.ai/docs/models/alibaba-qwen-image-2512","exact-id","静态可选","型号版本明确；服务端构建与账户权限未验证。"
"Runware","Qwen-Image-3.0","alibaba:qwen-image@3.0","alibaba:qwen-image@3.0","固定性 / 对应版本待确认","alibaba:qwen-image@3.0","2026-09-22","https://runware.ai/docs/models/alibaba-qwen-image-3-0","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Qwen-Image-3.0-Pro","alibaba:qwen-image@3.0-pro","alibaba:qwen-image@3.0-pro","固定性 / 对应版本待确认","alibaba:qwen-image@3.0-pro","2026-09-22","https://runware.ai/docs/models/alibaba-qwen-image-3-0-pro","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Wan2.6 Image","alibaba:wan@2.6-image","alibaba:wan@2.6-image","固定性 / 对应版本待确认","alibaba:wan@2.6-image","2026-09-22","https://runware.ai/docs/models/alibaba-wan2-6-image","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Wan2.7 Image","alibaba:wan@2.7-image","alibaba:wan@2.7-image","固定性 / 对应版本待确认","alibaba:wan@2.7-image","2026-09-22","https://runware.ai/docs/models/alibaba-wan2-7-image","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Wan2.7 Image Pro","alibaba:wan@2.7-image-pro","alibaba:wan@2.7-image-pro","固定性 / 对应版本待确认","alibaba:wan@2.7-image-pro","2026-09-22","https://runware.ai/docs/models/alibaba-wan2-7-image-pro","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Claude Fable 5","anthropic:claude@fable-5","anthropic:claude@fable-5","固定性 / 对应版本待确认","anthropic:claude@fable-5","2026-09-22","https://runware.ai/docs/models/anthropic-claude-fable-5","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Claude Haiku 4.5","anthropic:claude@haiku-4.5","anthropic:claude@haiku-4.5","固定性 / 对应版本待确认","anthropic:claude@haiku-4.5","2026-09-22","https://runware.ai/docs/models/anthropic-claude-haiku-4-5","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Claude Opus 4.7","anthropic:claude@opus-4.7","anthropic:claude@opus-4.7","固定性 / 对应版本待确认","anthropic:claude@opus-4.7","2026-09-22","https://runware.ai/docs/models/anthropic-claude-opus-4-7","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Claude Opus 4.8","anthropic:claude@opus-4.8","anthropic:claude@opus-4.8","固定性 / 对应版本待确认","anthropic:claude@opus-4.8","2026-09-22","https://runware.ai/docs/models/anthropic-claude-opus-4-8","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Claude Sonnet 4.6","anthropic:claude@sonnet-4.6","anthropic:claude@sonnet-4.6","固定性 / 对应版本待确认","anthropic:claude@sonnet-4.6","2026-09-22","https://runware.ai/docs/models/anthropic-claude-sonnet-4-6","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","ERNIE-Image","baidu:ernie-image@0","baidu:ernie-image@0","固定性 / 对应版本待确认","baidu:ernie-image@0","2026-09-22","https://runware.ai/docs/models/baidu-ernie-image","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","ERNIE-Image-Turbo","baidu:ernie-image@turbo","baidu:ernie-image@turbo","固定性 / 对应版本待确认","baidu:ernie-image@turbo","2026-09-22","https://runware.ai/docs/models/baidu-ernie-image-turbo","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","FLUX.1 Fill [pro]","bfl:1@2","bfl:1@2","固定性 / 对应版本待确认","bfl:1@2","2026-09-22","https://runware.ai/docs/models/bfl-flux-1-fill-pro","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","FLUX.1.1 [pro]","bfl:2@1","bfl:2@1","固定性 / 对应版本待确认","bfl:2@1","2026-09-22","https://runware.ai/docs/models/bfl-flux-1-1-pro","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","FLUX.1.1 [pro] Ultra","bfl:2@2","bfl:2@2","固定性 / 对应版本待确认","bfl:2@2","2026-09-22","https://runware.ai/docs/models/bfl-flux-1-1-pro-ultra","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","FLUX.1 Kontext [pro]","bfl:3@1","bfl:3@1","固定性 / 对应版本待确认","bfl:3@1","2026-09-22","https://runware.ai/docs/models/bfl-flux-1-kontext-pro","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","FLUX.1 Kontext [max]","bfl:4@1","bfl:4@1","固定性 / 对应版本待确认","bfl:4@1","2026-09-22","https://runware.ai/docs/models/bfl-flux-1-kontext-max","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","FLUX.2 [pro]","bfl:5@1","bfl:5@1","固定性 / 对应版本待确认","bfl:5@1","2026-09-22","https://runware.ai/docs/models/bfl-flux-2-pro","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","FLUX.2 [flex]","bfl:6@1","bfl:6@1","固定性 / 对应版本待确认","bfl:6@1","2026-09-22","https://runware.ai/docs/models/bfl-flux-2-flex","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","FLUX.2 [max]","bfl:7@1","bfl:7@1","固定性 / 对应版本待确认","bfl:7@1","2026-09-22","https://runware.ai/docs/models/bfl-flux-2-max","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Bria 3.2","bria:10@1","bria:10@1","固定性 / 对应版本待确认","bria:10@1","2026-09-22","https://runware.ai/docs/models/bria-3-2","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
"Runware","Bria Image Replace Background","bria:11@1","bria:11@1","固定性 / 对应版本待确认","bria:11@1","2026-09-22","https://runware.ai/docs/models/bria-image-replace-background","official-doc","静态可选","准确渠道调用ID已核对；不可变权重快照待确认。真实权限/调用未验证。"
