auditList,provider,id,resolvedId,decision,roles,protocol,regions,imageGeneration,imageEditing,maxReferenceImages,providerMaxReferenceImages,resolutions,refineResolutions,aspectRatios,refineAspectRatios,expirationDate,earliestRetirementDate,reason,source
05-openrouter-text,openrouter,mistralai/mistral-large,mistralai/mistral-large,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-3.5-turbo-0613,openai/gpt-3.5-turbo-0613,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-4-turbo-preview,openai/gpt-4-turbo-preview,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openrouter/auto,openrouter/auto,dynamic,main|vision,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-3.5-turbo-instruct,openai/gpt-3.5-turbo-instruct,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-3.5-turbo-16k,openai/gpt-3.5-turbo-16k,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,mancer/weaver,mancer/weaver,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,undi95/remm-slerp-l2-13b,undi95/remm-slerp-l2-13b,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,gryphe/mythomax-l2-13b,gryphe/mythomax-l2-13b,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-3.5-turbo,openai/gpt-3.5-turbo,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-3.5-turbo:batch,openai/gpt-3.5-turbo:batch,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-text,openrouter,openai/gpt-4,openai/gpt-4,dynamic,main,openrouter-chat-completions,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/models
05-openrouter-images,openrouter,microsoft/mai-image-2.6,microsoft/mai-image-2.6,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,microsoft/mai-image-2.6-flash,microsoft/mai-image-2.6-flash,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,meta/muse-image,meta/muse-image,dynamic-excluded,image,openrouter-images,,,,,,,,,,,,官方目录缺少输出格式，现有文档不足以建立可靠格式转换配置；暂不开放图片角色。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4-styles-pro,recraft/recraft-v4-styles-pro,dynamic-excluded,image,openrouter-images,,,,,,,,,,,,需要风格输入工作流；当前不开放图片角色。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4-styles-vector,recraft/recraft-v4-styles-vector,dynamic-excluded,image,openrouter-images,,,,,,,,,,,,需要风格输入工作流；当前不开放图片角色。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4-styles-pro-vector,recraft/recraft-v4-styles-pro-vector,dynamic-excluded,image,openrouter-images,,,,,,,,,,,,需要风格输入工作流；当前不开放图片角色。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4-styles,recraft/recraft-v4-styles,dynamic-excluded,image,openrouter-images,,,,,,,,,,,,需要风格输入工作流；当前不开放图片角色。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,bytedance-seed/seedream-5-0-lite,bytedance-seed/seedream-5-0-lite,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,bytedance-seed/seedream-5-0-pro,bytedance-seed/seedream-5-0-pro,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,x-ai/grok-imagine-image-2.0,x-ai/grok-imagine-image-2.0,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,qwen/qwen-image-3-pro,qwen/qwen-image-3-pro,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,qwen/qwen-image-3,qwen/qwen-image-3,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,microsoft/mai-image-2.5-pro,microsoft/mai-image-2.5-pro,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,krea/krea-2-large,krea/krea-2-large,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,krea/krea-2-medium,krea/krea-2-medium,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,krea/krea-2-medium-turbo,krea/krea-2-medium-turbo,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,google/gemini-3.1-flash-lite-image,google/gemini-3.1-flash-lite-image,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,openai/gpt-image-2,openai/gpt-image-2,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,openai/gpt-image-1-mini,openai/gpt-image-1-mini,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,openai/gpt-image-1,openai/gpt-image-1,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,google/gemini-3.1-flash-image,google/gemini-3.1-flash-image,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,google/gemini-3-pro-image,google/gemini-3-pro-image,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,sourceful/riverflow-v2.5-pro,sourceful/riverflow-v2.5-pro,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,sourceful/riverflow-v2.5-fast,sourceful/riverflow-v2.5-fast,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,microsoft/mai-image-2.5,microsoft/mai-image-2.5,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,x-ai/grok-imagine-image-quality,x-ai/grok-imagine-image-quality,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4.1-pro-vector,recraft/recraft-v4.1-pro-vector,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4.1-vector,recraft/recraft-v4.1-vector,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4.1-utility-pro,recraft/recraft-v4.1-utility-pro,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4.1-utility,recraft/recraft-v4.1-utility,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4.1-pro,recraft/recraft-v4.1-pro,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4.1,recraft/recraft-v4.1,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4-pro-vector,recraft/recraft-v4-pro-vector,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4-vector,recraft/recraft-v4-vector,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4-pro,recraft/recraft-v4-pro,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v4,recraft/recraft-v4,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,recraft/recraft-v3,recraft/recraft-v3,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,openai/gpt-5.4-image-2,openai/gpt-5.4-image-2,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,google/gemini-3.1-flash-image-preview,google/gemini-3.1-flash-image-preview,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,sourceful/riverflow-v2-pro,sourceful/riverflow-v2-pro,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,sourceful/riverflow-v2-fast,sourceful/riverflow-v2-fast,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,black-forest-labs/flux.2-klein-4b,black-forest-labs/flux.2-klein-4b,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
05-openrouter-images,openrouter,bytedance-seed/seedream-4.5,bytedance-seed/seedream-4.5,dynamic,image,openrouter-images,,,,,,,,,,,,按官方实时目录枚举，保留角色及 expiration_date；不继承直连渠道的下线和别名规则。,https://openrouter.ai/api/v1/images/models
