"checked_at","channel","api_model_id","role","protocol","status","parameters","values_or_budget_limits","defaults","operations","constraints","conflicts","notes","official_sources"
"2026-09-22","openrouter","openai/gpt-5.1-codex","main","openrouter-chat-completions","supported","reasoning.effort","[{""key"":""effort"",""values"":[""high"",""medium"",""low""]}]","[{""field"":""reasoning.effort"",""default"":""medium""}]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","openai/gpt-5.1-codex","vision","openrouter-chat-completions","supported","reasoning.effort","[{""key"":""effort"",""values"":[""high"",""medium"",""low""]}]","[{""field"":""reasoning.effort"",""default"":""medium""}]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","openai/gpt-5.1-codex-mini","main","openrouter-chat-completions","supported","reasoning.enabled | reasoning.effort","[{""key"":""mode"",""values"":[false,true]},{""key"":""effort"",""values"":[""high"",""medium"",""low""]}]","[{""field"":""reasoning.enabled"",""default"":null},{""field"":""reasoning.effort"",""default"":""medium""}]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","openai/gpt-5.1-codex-mini","vision","openrouter-chat-completions","supported","reasoning.enabled | reasoning.effort","[{""key"":""mode"",""values"":[false,true]},{""key"":""effort"",""values"":[""high"",""medium"",""low""]}]","[{""field"":""reasoning.enabled"",""default"":null},{""field"":""reasoning.effort"",""default"":""medium""}]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","moonshotai/kimi-k2-thinking","main","openrouter-chat-completions","fixed","","[]","[]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[""Mandatory reasoning with no exposed effort/budget enum.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","amazon/nova-premier-v1","main","openrouter-chat-completions","unsupported","","[]","[]","[""text""]","[]","[]","[""Public model entry exposes no reasoning control.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","amazon/nova-premier-v1","vision","openrouter-chat-completions","unsupported","","[]","[]","[""text""]","[]","[]","[""Public model entry exposes no reasoning control.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","perplexity/sonar-pro-search","main","openrouter-chat-completions","fixed","","[]","[]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[""Mandatory reasoning with no exposed effort/budget enum.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","perplexity/sonar-pro-search","vision","openrouter-chat-completions","fixed","","[]","[]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[""Mandatory reasoning with no exposed effort/budget enum.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","mistralai/voxtral-small-24b-2507","main","openrouter-chat-completions","unsupported","","[]","[]","[""text""]","[]","[]","[""Public model entry exposes no reasoning control.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","openai/gpt-oss-safeguard-20b","main","openrouter-chat-completions","fixed","","[]","[]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[""Mandatory reasoning with no exposed effort/budget enum.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","minimax/minimax-m2","main","openrouter-chat-completions","fixed","","[]","[]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[""Mandatory reasoning with no exposed effort/budget enum.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","qwen/qwen3-vl-32b-instruct","main","openrouter-chat-completions","unsupported","","[]","[]","[""text""]","[]","[]","[""Public model entry exposes no reasoning control.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","qwen/qwen3-vl-32b-instruct","vision","openrouter-chat-completions","unsupported","","[]","[]","[""text""]","[]","[]","[""Public model entry exposes no reasoning control.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","ibm-granite/granite-4.0-h-micro","main","openrouter-chat-completions","unsupported","","[]","[]","[""text""]","[]","[]","[""Public model entry exposes no reasoning control.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","openai/gpt-5-image-mini","main","openrouter-chat-completions","fixed","","[]","[]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[""Mandatory reasoning with no exposed effort/budget enum.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
"2026-09-22","openrouter","openai/gpt-5-image-mini","vision","openrouter-chat-completions","fixed","","[]","[]","[""text""]","[""Conservative product rule: do not combine enabled=false with a non-none effort because gateway precedence is not independently documented; native Anthropic semantics are not copied."",""Refresh public reasoning metadata before using new ID; absent supported_efforts means no effort picker, null means all gateway values."",""max_tokens combines thinking and answer; never silently raise it."",""reasoning.exclude/include_reasoning controls disclosure, not reasoning compute.""]","[]","[""Mandatory reasoning with no exposed effort/budget enum.""]","https://openrouter.ai/api/v1/models | https://openrouter.ai/docs/guides/best-practices/reasoning-tokens"
